"acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
0.1,1.57,279.46,0.63,0.17,0.08,-4.15,0.03,139.54,0.77
0.53,1.55,254.2,0.33,0.06,0.12,-3.22,0.25,145.79,0.6
0.02,1.8,163.06,0.79,0.15,0.16,-7.81,0.04,129.25,0.97
0.21,1.96,192.25,0.64,0.56,0.16,-7.48,0.04,82.4,0.35
0.24,1.48,297.04,0.92,0.1,-0.13,-7.99,0.03,103.19,0.78
0.04,1.06,261.03,0.66,0.09,0.3,-11.53,0.27,100,0.43
0.03,1.19,306.01,0.86,0,0.23,-4.97,0.11,132.65,0.46
0.07,1.6,238.45,0.8,0.08,0.09,-8.94,0.02,80.57,0.31
0.1,1.64,314.56,0.28,0.18,0.21,-9.57,0.01,138.57,0.58
0.03,1.92,198.07,0.57,0.08,0.13,-3.22,0.07,163.26,0.81
0.11,1.63,257.05,0.43,0.46,0.41,-8.11,0,52.64,0.84
0.2,1.48,292.52,0.37,0.97,0.15,-2.54,0.11,145.51,0.16
0.03,1.51,192.22,0.88,0.3,0.21,-0.78,0.08,63.17,0.97
0.39,1.58,318.01,0.65,0.04,0.06,-2.16,0,157.52,0.46
0.06,1.57,255.71,0.9,0.02,0.32,-1.6,0.16,103.92,0.41
0.06,1.62,346.34,0.83,0.5,0.3,-7.32,0.2,95.99,0.91
0.06,1.31,276.42,0.81,0.12,0.33,-6.69,0.11,133.68,0.78
0.04,1.49,300.57,0.66,0.88,0.17,-1,0.17,190.91,0.83
0.12,1.46,200.33,0.76,0,0.14,-8.7,0.04,102.58,0.51
0.16,1.74,121.71,0.59,0.02,0.16,-4.42,0.08,90.47,0.12
0.57,1.51,117.69,0.27,0.07,0.16,-4.41,0.06,145.34,0.05
0.02,1.58,284.33,0.54,0.2,0.39,-3.97,0.14,138.32,0.82
0.12,1.49,182.24,0.95,0.09,0.17,-6.73,0.14,106.71,0.53
0.06,1.58,244.56,0.39,0.21,0.44,-7.91,0,98.43,0.92
0.38,1.72,187.48,0.67,0.06,0.1,-10.1,0.17,115.91,0.19
0.22,1.75,274.88,0.57,0.06,-0.03,-5.42,0.12,83.1,0.66
0.24,1.72,250.8,0.49,0.12,0.42,-10.69,0.08,91.9,0.13
0.2,1.76,355,0.4,0.27,0.15,-5.67,0.03,106.76,0.9
0.03,1.52,192.44,1,0.28,0.11,-6.38,0.09,136.44,0.58
0.04,1.58,132.08,0.68,0.17,0.71,-6,0.09,131.36,0.71
0.18,1.67,113.94,0.64,0.06,0.17,-6.08,0.1,156.69,0.23
0.25,1.53,113.26,0.51,0.02,0.17,-2.08,0.01,113.77,0.75
0.2,1.73,274.34,0.45,0.09,0.36,-5.36,0.14,138.64,0.76
0.33,1.71,257.11,0.8,0.51,-0.1,-8.4,0.1,148.93,0.85
0.12,1.6,218.11,0.3,0.22,-0.16,-10.87,0.08,118.92,0.43
0.41,1.65,142.49,0.85,0.1,0.24,-6.56,0.09,172.73,0.21
0.29,1.75,164.68,0.48,0.31,0.18,-9.7,0.04,115.28,0.22
0.27,1.54,142.63,0.21,0.01,0.23,-10.57,0.01,140.78,0.82
0.21,1.74,201.68,0.74,0.05,0.22,-4.89,0.34,106.17,0.73
1.13,1.69,395.65,0.39,0.1,0.27,-7.47,0.18,125.34,0.24
0.01,1.64,220.31,0.7,0.08,0.17,-6.34,0.02,92.85,0.9
0.09,1.62,198.94,0.67,0.22,0.38,-3.15,0.12,163.78,0.5
0.07,1.79,177.02,0.4,0.14,0.33,-4.41,0.12,142.38,0.44
0.09,1.41,129.41,0.47,0.08,0.06,-6.7,0.01,87.52,0.38
0.11,1.62,159.2,0.75,0.6,0.05,-6.79,0,120.11,0.53
0.04,1.79,184.87,0.22,0.04,0.29,-11.43,0.18,94.89,0.94
0,1.8,170.78,0.48,0.19,0.33,-7.23,0.07,116.03,0.19
0.39,1.58,323.05,0.73,0.1,-0.03,-8.29,0.03,102.78,0.34
0.02,1.96,286,0.88,0.43,0.38,-9.93,0.03,111.18,0.79
0.23,1.73,322.94,0.47,0.08,0.24,-6.17,0.01,133.41,0.66
0.15,1.72,260.46,0.95,0.03,0.27,-3.13,0.04,56.21,0.85
0.1,1.66,261.83,0.66,0.1,0.37,-6.75,0.07,76.41,0.4
0.03,1.36,165.6,0.2,0.01,0.01,-1.9,0.02,93.44,0.94
0.05,1.55,210.02,0.54,0,0.16,-8.34,0.13,107.79,0.35
0.53,1.67,447.95,0.23,0.05,0.21,-10.62,0.03,110,0.77
0.11,1.6,147.35,0.57,0.03,0.18,-10.63,0.1,142.13,0.86
0.17,1.75,400.3,0.6,0.08,0.31,-6.41,0.27,139.94,0.2
0.19,1.72,320.76,0.93,0.06,-0.02,-8.31,0.01,102.83,0.32
0.23,1.62,226.17,0.24,0.28,0.09,-8.39,0.05,94.99,0.72
0.2,1.52,182.62,0.88,0.49,0.03,-8.82,0.02,97.08,0.67
0.34,1.63,319.48,0.6,0.02,0.25,-7.97,0.52,131.55,0.7
0.02,1.82,-21.08,0.39,0.02,0.38,-6.96,0.2,152.98,0.35
0.01,1.56,159.05,0.94,0.01,0.26,-6.16,0.01,148.55,0.31
0.03,1.56,305.19,0.28,0.04,0.07,-8.13,0.01,122.38,0.03
0.05,1.62,427.61,0.86,0.19,0.31,-5.59,0.1,112.57,0.75
0.35,1.48,242.11,0.94,0.13,0.16,-8.85,0.17,169.14,0.29
0.22,1.57,189.46,0.84,0.55,0.01,-2.62,0.05,181.47,0.87
0.04,1.25,194.77,0.51,0.74,0.14,-9.66,0.04,84.84,0.5
0.19,1.52,108.78,0.76,0.1,-0.07,-8.2,0.03,90.35,0.16
0.1,1.52,81.46,0.54,0.26,0.11,-9.07,0.14,101.13,0.11
0.06,1.75,411.77,0.66,0.27,-0.15,-10.4,0.01,153.87,0.83
0.19,1.98,253.1,0.22,0.01,0.11,-6.46,0.09,102.22,0.49
0.18,1.76,293.74,0.66,0.01,0.23,-2.52,0.16,114.84,0.06
0.05,1.7,181.85,0.93,0.02,0.01,-11.61,0.15,102.84,0.79
0.07,1.57,180.5,0.75,0.02,0.24,-5.71,0.07,103.92,0.9
0.24,1.57,171.64,0.69,0.12,0.18,-7.57,0.01,106.78,0.12
0.58,1.59,304.66,1,0.2,0.1,-5.84,0.12,164.74,0.24
0,1.71,262.34,0.38,0.19,0.28,-10.45,0.1,138.38,0.71
0.03,1.8,359.06,0.9,0.05,0.13,-1.94,0.02,103.31,0.84
0.07,1.33,264.29,0.84,0.28,0.1,-5.87,0.06,92.55,0.22
0.15,1.7,237.29,0.85,1.06,0.11,-12.97,0.07,122.71,0.81
0.01,1.66,237.74,0.44,0.02,0.17,-4.78,0.05,146.08,0.08
0.19,1.85,266.74,0.92,0.06,0.24,-3.4,0.22,146.66,0.93
0.15,1.11,186.98,0.3,0.07,0.35,-5.39,0.06,151.82,0.77
0.01,1.77,219.64,0.67,0.03,0.15,-7.72,0.05,83.09,0.85
0.1,1.38,220.7,0.63,0.1,0.4,-13.22,0,145.21,0.91
0.48,1.82,302.54,0.29,0.43,0.25,-6.44,0,106.19,0.49
0.04,1.44,273.61,0.28,0.01,0,-10.54,0.07,96.29,0.16
0,1.62,190.46,0.73,0.16,0.42,-9.41,0.05,88.8,0.54
0.05,1.8,236.45,0.22,0.03,0.45,-4.51,0.07,101.47,0.73
0.17,1.58,258.64,0.63,0.16,0.14,-7.84,0.11,102.88,0.04
0.1,1.5,112.98,0.74,0.01,0.27,-9.1,0.04,84.51,0.21
0.81,1.31,93.4,0.53,0.03,0.43,-5.24,0.15,101.11,0.97
0.23,1.87,328.47,0.76,0.14,0.38,-9.42,0.08,134.72,0.98
0.49,1.68,334.34,0.23,0.15,0.3,-6.73,0.28,133.2,0.59
0.31,1.5,169.64,0.69,0.16,0.49,-4.86,0.08,111.29,0.99
0.05,1.52,225.11,0.45,0.01,-0.05,-4.18,0.01,100.4,0.64
0.16,1.65,168.9,0.7,0.27,0.18,-9.94,0.01,144.32,0.6
0.15,1.39,406.29,0.68,0.23,0.29,-10.15,0.05,170.34,0.37
0.15,1.63,213.51,0.55,0.3,0.19,-10.93,0.07,91.05,0.84
0.11,1.53,184.33,0.71,0.2,0.33,-12.44,0.12,113.21,0.19
0.01,1.44,268.71,0.65,0.18,0.39,-6.89,0.04,90.3,0.15
0.18,1.91,269.68,0.94,0.02,0.24,-6.37,0.22,133.77,0.02
0.54,1.72,290.14,0.75,1.29,0.28,-13.82,0.02,98.69,0.16
0.55,1.53,290.07,0.95,0.05,0.26,-4.3,0.1,130.66,0.86
0.23,1.67,327.7,0.94,0.16,0.18,-8.79,0.1,91.11,0.41
0.05,1.62,377.99,0.36,0.49,-0.04,-4.47,0.07,127.69,0.55
1.01,1.58,199.47,0.7,0,0.13,-8.2,0.09,151.71,0.46
0.07,1.91,143.39,0.81,0.12,0.29,-10.57,0.02,113.83,0.34
0.03,1.27,202.93,0.24,0.02,0.31,-12.36,0.05,116.03,0.89
0.86,1.58,276.9,0.27,0.69,0.36,-6.81,0.03,105.41,0.34
0.01,1.39,171.53,0.96,0.22,0.37,-8.5,0.05,144.02,0.76
0.22,1.58,277.63,0.74,0.57,-0.09,-9.98,0.01,100.14,0.63
0.19,1.69,303.18,0.78,0.25,0.15,-9.2,0.01,129.29,0.94
0.18,1.78,350.41,0.44,0.07,0.04,-1.68,0.08,123.8,0.99
0.07,1.75,77.72,0.9,0.34,0.62,-8.11,0.11,112.25,0.28
0.03,1.24,324.93,0.58,0.18,0.14,-4.96,0,115.42,0.64
0.13,1.72,235.01,0.37,0.22,0.2,-8.3,0.04,119.79,0.31
0.19,1.47,375.46,0.3,0.14,0.05,-13.39,0.17,115.52,0.43
0.38,1.73,317.72,0.22,0.18,-0.11,-7.91,0,136.81,0.17
0.39,1.59,306.41,0.87,0.09,-0.05,-3.35,0.02,112.7,0.91
0.08,1.69,123.46,0.23,0.36,0.09,-4.1,0.03,118.25,0.18
0.47,1.35,209.5,0.55,0.16,0.16,-4.28,0.05,77.31,0.4
0.31,1.43,155.73,0.68,0.18,0.43,-5.37,0.18,88.2,0.68
0.57,1.59,369.93,0.59,0.04,0.08,-10.6,0.07,86.46,0.82
0.45,1.58,342.94,0.31,0.13,0.26,-5.91,0.06,131.45,0.17
0.25,1.65,246.54,0.34,0.03,0.28,-6.68,0,104.84,0.91
0.46,1.45,350.43,0.27,0.25,0.34,-9.08,0.12,97.58,0.98
0.04,1.65,258.39,0.36,0.06,0.21,-5.6,0.03,113.77,0.55
0.6,1.82,174.53,0.57,0.49,0.11,-6.87,0.1,110.68,0.37
0.14,1.66,281.82,0.98,0.14,0.3,-10.2,0,113.28,0.55
0.26,1.55,215.55,0.97,0.1,0.08,-4.11,0.03,102.05,0.72
0.18,1.78,261.21,0.9,0.31,0.43,-5.42,0.13,101.12,0.19
0.08,1.74,283.63,0.56,0.02,0.11,-5.4,0.01,51.01,0.82
0.24,1.56,303.83,0.29,0.08,0.22,-9.57,0.07,88.15,0.16
0,1.95,358.93,0.39,0.1,0.28,-5.84,0.11,137.63,0.51
0.43,1.74,300.84,0.83,0.05,0.17,-7.67,0.04,130.15,0.23
0.37,1.52,308.25,0.51,0.03,0.2,-5.34,0.09,95.56,0.29
0.06,1.58,316.63,0.48,0.5,0.26,-6,0.12,75.87,0.86
0.44,2.06,348.85,0.56,0.04,0.24,-6.41,0.08,118.47,0.08
0.03,1.58,265.01,0.46,0.23,0.03,-9.37,0.04,116.82,0.19
0.1,1.64,258.32,0.63,0.11,0.21,-9.4,0.29,117.7,0.73
0.25,1.63,235.79,0.47,0.06,0.2,-12,0.12,133.13,0.69
1.28,1.81,222.16,0.89,0.09,0.06,-7.03,0.06,137.35,0.11
0.02,1.33,265.41,0.54,0.16,0,-8.34,0.12,122.25,0.48
0.04,1.81,339.66,0.93,0.02,0.48,-5.62,0.08,158.91,0.37
0.04,1.69,162.15,0.25,0.17,0.08,-7.85,0.06,126.2,0.42
0.15,1.91,242.01,0.98,0.11,0.08,-8.95,0.16,97.76,0.08
0.13,1.71,110.26,0.23,0.08,0.12,-6.51,0.06,108.67,0.83
0.25,1.44,218.94,0.45,0.15,0.05,-5.58,0,170.47,0.02
0.21,1.92,157.36,0.97,0.59,0.09,-3.31,0.03,213.7,0.19
0.03,1.69,275.56,0.92,0.01,0.3,-8.68,0.09,119.98,0.42
0.01,1.58,210.2,0.9,0.51,0.2,-1.08,0.01,143.67,0.04
0.73,1.65,173.46,0.98,0.02,0.37,-15.27,0.03,159.19,0.87
0.57,1.57,269.39,0.32,0.27,-0.06,-5.99,0.01,148.89,0.14
0.13,1.83,279.48,0.8,0.24,0.06,-8.22,0.06,169.14,0.53
0.04,1.69,217.83,0.37,0.21,-0.01,-8.88,0.04,120.19,0.63
0.3,1.59,133.92,0.96,0.3,0.05,-7.58,0.19,107.57,0.92
0.02,1.58,255.34,0.41,0.33,-0.16,-7.49,0.07,107.64,0.16
0.89,1.57,251.97,0.29,0.06,0.24,-12.14,0.01,130.1,0.47
0.11,1.75,244.05,0.79,0.02,0.17,-9.55,0.26,135.79,0.74
0.51,1.58,205.47,0.41,0.1,0.34,-10.26,0.04,98.25,0.9
0.2,1.51,120.93,0.66,0.82,0.22,-12.53,0.19,107.61,0.24
0.24,1.65,330.97,0.35,0.19,0.09,-10.89,0.05,90.61,0.15
0.07,1.42,262.06,0.56,0.11,0.13,-5.17,0.1,76.5,0.27
0.04,1.91,250.54,0.84,0.07,0.16,-6.22,0.12,114.4,0.98
0.05,1.75,296.31,0.6,0.44,0.53,-3.65,0.02,122.4,0.48
0.3,1.55,306.51,0.6,0.23,0.17,-5.81,0.19,79.7,0.64
0.03,1.66,317.79,0.97,0.22,0.22,-7.85,0.03,157.84,0.61
0.41,1.54,171.45,0.23,0.1,0.26,-4.13,0.06,50.09,0.88
0.01,1.74,307.62,0.69,0.01,0.14,-2.48,0.02,113.31,0.69
0.04,1.72,120.58,0.79,0.07,0.05,-5.67,0.03,104.88,0.19
0.17,1.56,214.86,0.24,0.12,0.3,-11.01,0.05,148.21,0.9
0.17,1.62,255.71,0.43,0.06,0.11,-7.16,0.03,130.77,0.06
0.08,1.81,116.88,0.36,0,0.02,-5.48,0.07,76.37,0.36
0.28,1.76,207.88,0.99,0.03,0.07,-6.86,0.03,143.47,0.12
0.1,1.5,222.71,0.44,0.28,-0.15,-4.25,0.05,109.39,0.29
0,1.58,245.45,0.62,0.11,-0.01,-9.77,0.09,103.51,0.66
0.07,1.59,297.96,0.61,0.11,-0.03,-7.29,0.12,126.59,0.4
0.08,2,192.26,0.34,0.35,0.01,-2.52,0.02,162.07,0.22
0.77,1.75,200.99,0.55,0.28,0.54,-3.55,0.04,107.17,0.74
0.64,1.51,185.53,0.31,0.38,0.29,-4.76,0.09,98.46,0.12
0.17,1.65,143.49,0.84,0.12,0.16,-2.03,0.07,112.15,0.92
0.07,1.44,174.01,0.87,0.06,0.04,-10.77,0.18,103.03,0.83
0.02,1.11,280.63,0.31,0.14,0.25,-4.66,0.12,135.27,0.47
0.4,1.31,321.8,0.22,0.05,0.36,-3.28,0.05,148.43,0.65
0.96,1.27,266.07,0.48,0.05,0.01,-3.17,0.09,141.12,0.72
0.26,1.54,148.68,0.91,0.06,0.15,-7.34,0.09,123.31,0.13
0.12,1.72,346.23,0.96,0.02,0.11,-12.23,0.34,169.02,0.17
0.07,1.67,192.84,0.33,0.3,0.31,-5.99,0.01,124.11,0.51
0.11,1.56,195.86,0.4,0.46,0.29,-4.81,0.03,132.06,0.63
0.09,1.4,199.1,0.81,0.2,0.28,-4.78,0.11,123.81,0.72
0.03,1.7,260.4,0.46,0.32,-0.08,-11.56,0.12,156.27,0.63
0.03,1.52,306.67,0.63,0.01,0.34,-3.17,0.01,81.19,0.56
0.19,1.81,269.77,0.31,0.33,0.2,-7.9,0.05,138.23,0.48
0.19,1.85,291.15,0.97,0.08,0.15,-5.48,0.06,110.83,0.93
0.02,1.7,249.24,0.76,0.26,0.48,-9.23,0.03,122.73,0.97
0.34,1.73,300.88,0.45,0.16,0.12,-11.46,0.3,105.67,0.52
0.11,1.78,183.13,0.23,0.06,-0.08,-11.19,0.06,131.63,0.33
0.68,1.54,257.38,0.31,0.19,0.38,-6.97,0.26,129.73,0.39
0.03,1.81,258.52,0.59,0.19,0.29,-10.03,0.16,110.51,0.19
0.11,1.65,210.85,0.81,0.19,0.12,-5.6,0.03,147.17,0.28
0.12,2.04,320.85,0.81,0.06,0.2,-9.32,0.15,129.16,0.02
0.23,1.51,207.15,0.28,0.17,0.04,-9.47,0.05,148.45,0.23
0.36,1.61,138,0.85,0.01,0.46,-12.06,0.19,83.55,0.26
0.3,1.59,237.74,0.33,0.37,0.15,-9.57,0.24,119.13,0.5
0.02,1.57,185.08,0.59,0.24,0.29,-3.71,0.04,96.62,0.69
0.58,1.4,334.06,0.33,0.43,0.09,-5.77,0.09,136.28,0.22
0.56,1.31,287.86,0.91,0.48,0.05,-8.8,0.09,152.48,0.58
0.15,1.75,126.94,0.44,0,0.1,-6.59,0.15,52.01,0.47
0.02,1.61,322.78,0.42,0.39,0.05,-8.37,0.04,102.06,0.52
1.25,1.67,320.46,0.87,0.08,0.31,-4.72,0.03,111.17,0.26
0.08,1.58,454.43,0.28,0.07,0.27,-6.77,0,209.35,0.97
0.03,1.35,284.56,0.82,0.04,0.06,-7.95,0.17,205.01,0.71
0.06,1.41,304.35,0.94,0.02,0.38,-10.47,0.06,106.34,0.52
0.17,1.77,283.37,0.76,0.11,0.27,-9.95,0.03,129.03,0.04
0.03,1.69,280.87,0.73,0,0.02,-3.21,0.53,179.88,0.72
0.51,1.39,202.05,0.94,0.06,0.17,-3.84,0.04,125.84,0.63
0.49,1.58,203.14,0.99,0.11,0.06,-5.36,0.01,96.72,0.71
0.16,1.72,200.93,0.91,0.08,0.12,-5.9,0.02,145.97,0.59
0.04,1.59,237.48,0.88,0.08,0.14,-6.37,0.16,93.25,0.84
0.41,1.86,266.29,0.47,0.32,0.23,-5.69,0.04,159.51,0.11
0.01,1.38,157.33,0.55,0.04,0.03,-9.13,0.15,101.66,0.57
0.03,1.42,314.49,0.23,0.02,0.13,-6.09,0.02,114.98,0.13
0.01,1.63,298.16,0.21,0.05,-0.02,-4.67,0.18,118.76,0.72
0.04,1.52,263.24,0.79,0.1,0.21,-2.81,0.07,129.42,0.16
0.27,1.35,244.57,0.34,0.09,0.19,-3.78,0.05,104.35,0.6
0.19,1.56,245.49,0.65,0.18,0.24,-10.15,0,115.9,0.97
0,1.44,213.72,0.44,0.06,0.32,-7.06,0.01,120.95,0.96
0.15,1.39,189.92,0.72,0.22,0.43,-9.4,0.15,112.34,0.46
0.26,1.49,243.98,0.5,0.22,0.36,-6.45,0.13,121.23,0.44
0.31,1.32,284.79,0.2,0.04,0.39,-7.94,0.04,94.31,0.85
0.12,1.71,365.49,0.87,0,0.25,-6.67,0.15,131.23,0.59
0.02,1.73,413.1,0.88,0.01,0.28,-7.05,0.01,117.53,0.95
0.39,1.37,168,0.31,0.05,0.34,-1.69,0.02,138.11,0
0.06,1.45,88.75,0.49,0.03,0.04,-4.99,0.19,149.46,0.86
0.03,1.52,144.29,0.69,0.28,0.03,-11.44,0.13,115.23,0.51
0.04,1.22,191.11,0.74,0.25,0.18,-8.39,0.01,141.56,0.33
0.01,1.36,164.83,0.6,1.86,0.43,-8.49,0.05,77.32,0.86
0.27,1.68,313.97,0.55,0.22,0.14,-9.8,0.03,130.28,0.79
0.12,2,166.47,1,0.47,0.24,-9.27,0.01,67.56,0.97
0.04,1.55,325.27,1,0.01,0.13,0.61,0.02,130.76,0.65
0.25,1.7,182.87,0.94,0.35,-0.16,-6.58,0.23,147.38,0.91
0.23,1.56,370.61,0.69,0.04,0.31,-10.42,0.13,116.58,0.82
0.22,1.59,187.51,0.95,0.08,0.14,-6.75,0.16,106.83,0.87
0.08,1.55,185.9,0.77,0.35,0.06,-8.71,0.02,138.82,0.43
0.15,1.69,183.44,0.67,0.11,0.06,-14.13,0.17,86.22,0.78
0.08,1.49,190.15,0.36,0.01,0.28,-6.21,0.06,96.44,0.79
0.25,1.45,327.9,0.73,0.07,0.21,-11.33,0.19,59.09,0.94
1.03,1.62,285.88,0.77,0.01,0.31,-6.46,0.05,109.99,0.69
0.05,1.55,332.42,0.39,0.17,0.11,-6.66,0.13,82.73,0.24
0.07,2,220.21,0.67,0.28,0.09,-9.13,0.04,105.58,0.96
0.17,1.55,418.84,0.45,0.53,0.55,-6.7,0.28,87.34,0.45
0.26,1.47,386.76,0.85,0.47,0.16,-2.01,0.01,151.67,0.77
0.06,1.56,168.92,0.65,0.06,0.39,-3.64,0.03,96.64,0.05
0.05,1.39,308.02,0.71,0.1,-0.03,-7.32,0,112.84,0.02
0.71,1.4,302.42,0.32,0.09,0.05,-11.75,0.28,131.29,0.63
0.1,1.4,297.46,0.35,0.44,0.2,-12.28,0.38,124.51,0.45
0.95,1.79,269.64,0.44,0.09,0.41,-7.64,0.06,119.85,0.53
0.11,1.71,74.51,0.57,0.17,0.34,-8.61,0.09,150.2,0.74
0.1,1.53,202.18,0.5,0.21,0.12,-9.77,0.03,91.11,0.29
0.03,1.48,315.56,0.4,0.09,0.21,-5.91,0.03,138.84,0.37
0.45,1.72,328.37,0.64,0.27,-0.13,-2.62,0.13,140,0.01
0.62,1.69,340.35,0.91,0.21,0.33,-7.3,0.29,112.81,0.75
0.12,1.71,243.78,0.54,0.34,0.41,-7.03,0.03,100.57,0.2
0.51,1.65,177.99,0.68,0.52,0.14,-13.33,0.09,143.86,0.19
0.09,1.82,175.73,0.67,0.21,0.08,-7.48,0.01,123.27,0.85
0.01,1.16,323.22,0.64,0.18,0.08,-9.94,0.02,112.21,0.2
0.21,1.6,219.76,0.79,0.03,0.08,-3.26,0.02,146.77,0.43
0.2,1.85,217.37,0.26,0.17,0.28,-8.5,0,132.11,0.66
0.04,1.36,259.83,1,0.03,0.16,-10.04,0.01,71.99,0.91
1.15,1.79,318.96,0.21,0.01,0.29,-8.47,0.04,78.62,0.77
0.02,1.69,293.68,0.9,0.73,0.46,-8.39,0.06,127.32,0.9
0.01,1.73,172.35,0.53,0.02,0.03,-3.74,0.04,136.7,0.06
0.12,1.74,182.42,0.53,0.23,0.19,-5.72,0.21,94.36,0.04
0.27,1.53,229,0.38,0.12,0.4,-3.37,0.05,153.16,0.33
0,1.79,326.66,0.69,0.01,0.27,-8.21,0.01,115.94,0.7
0.21,1.88,272.17,0.85,0.16,-0.1,-3.25,0.01,135.2,0.61
0.4,1.56,349.83,0.2,0.03,0.09,-6.74,0.21,123.28,0.5
0.2,1.48,252.06,0.87,0,-0.07,-8.43,0.12,102.19,0.78
0.21,1.41,297.64,0.33,0.15,0.24,-5.55,0.05,86.23,0.68
0.17,1.77,343.88,0.66,0.22,0.27,-9.76,0.11,133.1,0.9
0.63,1.82,185.27,0.2,0.02,0.31,-7.7,0.15,113.23,0.94
0.18,1.32,252.92,0.88,0.18,0.32,-11.06,0.24,123.49,0.32
0.06,1.41,85.12,0.22,0.11,0.01,-7.96,0.04,102.07,0.78
0.59,1.68,310.71,0.78,0.11,0.25,-2.69,0.12,124.93,0.67
0.1,1.68,271.11,0.46,0.36,0.08,-9.87,0.04,47.96,0.44
0.11,1.56,306.55,0.44,0.1,0.15,-6.69,0.15,163.74,0.87
0.01,1.98,134.09,0.82,0.04,0,-12.21,0.24,111.94,0.91
0.07,1.58,113.45,0.44,0.17,0.44,-11.47,0.12,78.3,0.07
0.47,1.66,164.83,0.35,0.15,-0.05,-8.27,0,115.18,0.57
0.08,1.59,207.3,0.88,0.04,0.28,-8.24,0.08,114.78,0.41
0.2,1.99,214.27,0.68,0.44,-0.07,-6.52,0.05,116.64,0.66
0.26,1.76,366.76,0.57,0.38,0.25,-7.98,0.02,144.82,0.21
0.01,1.72,271.08,0.55,0.01,0,-10.23,0,135.99,0.05
1.19,1.66,195.91,0.44,0.16,0.13,-7.4,0.01,165.05,0.34
0.07,1.21,195.01,0.74,0.05,0.27,-11.23,0.03,126.06,0.4
0.11,1.58,137.41,0.87,0.57,0.2,-5.77,0.09,91.5,0.46
0.27,1.66,241.9,0.75,0.05,0.13,-8.19,0.06,143.55,0.66
0.16,1.79,238.56,0.4,0.21,-0.05,-10.79,0.27,84.68,0.33
0.16,1.88,138.15,0.98,0.08,0.12,-11.11,0,157.27,0.43
0.17,1.57,134.14,0.3,0.21,0.41,-8.97,0.04,122.78,0.19
0.07,1.52,269.1,0.27,0.35,0.35,-8.08,0.02,123.88,0.15
0.07,1.73,272.95,0.71,0.37,0.23,-6.83,0.3,141.58,0.45
0.15,1.46,224.61,0.38,0.58,0.18,-6.02,0.08,123.57,0.3
0.13,1.9,202.88,0.74,0.17,-0.02,-8.48,0.11,150.89,0.42
0.05,1.66,155.75,0.71,0.31,0.1,-9.28,0.03,85.89,0.11
0.06,1.71,303.97,0.35,0.1,0.34,-7.24,0.11,113.11,0.29
0.17,1.57,203.66,0.36,0.37,0.27,-7.58,0.01,171.68,0.9
0.48,1.68,302.56,0.81,0.02,0.19,-10.7,0.19,109.23,0.96
0.44,1.58,167.74,0.82,0.29,0.26,-11.05,0.06,141.42,0.57
0.01,1.61,264.19,0.48,0.1,0.18,-7.03,0.09,127.81,0.39
0.34,1.97,226.74,0.41,0.23,0.53,-11.01,0.2,129.48,0.22
0.26,1.77,127.72,0.77,0.05,0.25,-7.14,0.19,133.25,0.2
0.02,1.72,161.79,0.33,0,-0.05,-9.37,0.06,121.72,0.77
0.1,1.8,169.45,0.84,0.11,0.1,-8.86,0.02,100.31,0.71
0.51,1.89,305.18,0.26,0.01,0.37,-3.57,0.04,110.22,0.35
1.71,1.69,414.51,0.37,0.18,0.22,-9.51,0.03,89.5,0.97
0.02,1.72,324.69,0.94,0.31,0.19,-5.55,0.04,160.44,0.94
0.1,1.78,233.87,0.52,0.32,0.26,-10.13,0.07,137.67,0.96
0.21,1.63,320.22,0.87,0.29,0.3,-3.74,0.01,166.68,0.54
0.44,1.61,278.61,0.79,0.26,0.21,-5.24,0.03,109.8,0.35
0.32,1.88,268.59,0.71,0.25,0.2,-5.3,0.2,156.8,0.05
0.1,1.54,307.14,1,0.26,0.44,-3.47,0.1,142.95,0.29
0.07,1.51,297.08,0.24,0.08,0.02,-3.75,0.03,113.04,0.98
0.19,1.3,277.37,0.38,0.22,0.24,-4.68,0.16,123.56,0.44
0.04,1.45,263.64,0.89,0.07,0.18,-6.5,0.27,107.98,0.43
0.1,1.77,210.66,0.25,0.01,0.32,-6.44,0,128.9,0.16
0,1.85,501.51,0.59,0.04,-0.09,-9.49,0.01,103.05,0.09
0.58,1.6,227.31,0.97,0.38,0.09,-1.99,0.05,109.6,0.42
0,1.7,318.41,0.21,0.26,0.18,-6.49,0.14,146.05,0.06
0.35,1.48,347.78,0.87,0.4,0.25,-12,0.04,151.35,0.73
0.14,1.64,131.69,0.48,0.31,0.36,-2.86,0.01,166.87,0.96
0.18,1.61,296.16,0.24,0.48,0.34,-8.71,0.11,161.16,0.58
0.04,1.24,96.83,0.55,0.39,0.24,-10.16,0.23,92.24,0.57
0.03,1.87,174.91,0.43,0.01,0.37,-3.58,0.04,144.47,0.84
0.24,1.4,90.41,0.69,0.04,0.19,-11.64,0.03,88.32,0.68
0.01,1.6,250.74,0.93,0.1,0.2,-4.07,0.02,95.19,0.98
0.03,1.57,50.02,0.61,0.11,0.12,-8.03,0.06,165.48,0.04
0.05,1.71,274.74,0.4,0.45,0.27,-5.05,0.02,96.82,0.78
0.05,1.83,317.13,0.95,0.04,0.14,-8.37,0.02,101.75,0.95
0.01,1.59,209.25,0.62,0.23,0.17,-7.68,0.01,106.01,0.61
